name	dataset	caption	audio_path	mel_path	duration
Slow Pulse 01.wav	adobe	slow pulse 	adobe/Imaging Elements/Slow Pulse 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Pulse 01_mel.npy	31.993770833333333
Slow Quiet 01.wav	adobe	slow quiet 	adobe/Imaging Elements/Slow Quiet 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Quiet 01_mel.npy	28.81125
Slow Rising Falling 01.wav	adobe	slow rising falling 	adobe/Imaging Elements/Slow Rising Falling 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Rising Falling 01_mel.npy	31.243770833333333
Slow Spaced 01.wav	adobe	slow spaced 	adobe/Imaging Elements/Slow Spaced 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Spaced 01_mel.npy	31.026354166666668
Slow Spaced 02.wav	adobe	slow spaced 	adobe/Imaging Elements/Slow Spaced 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Spaced 02_mel.npy	28.462229166666667
Slow Spaced 03.wav	adobe	slow spaced 	adobe/Imaging Elements/Slow Spaced 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Spaced 03_mel.npy	30.933166666666665
Slow Spooky 01.wav	adobe	slow spooky 	adobe/Imaging Elements/Slow Spooky 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Spooky 01_mel.npy	31.882791666666662
Slow Swell Dramatic 01.wav	adobe	slow swell dramatic 	adobe/Imaging Elements/Slow Swell Dramatic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Swell Dramatic 01_mel.npy	28.628833333333333
Slow Swells 01.wav	adobe	slow swells 	adobe/Imaging Elements/Slow Swells 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Slow Swells 01_mel.npy	30.08333333333333
Smooth Ambient 01.wav	adobe	smooth ambient 	adobe/Imaging Elements/Smooth Ambient 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Smooth Ambient 01_mel.npy	28.493770833333333
Spooky Ambience 01.wav	adobe	spooky ambience 	adobe/Imaging Elements/Spooky Ambience 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Spooky Ambience 01_mel.npy	29.6885625
Spooky Delay Hits 01.wav	adobe	spooky delay hits 	adobe/Imaging Elements/Spooky Delay Hits 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Spooky Delay Hits 01_mel.npy	34.26929166666667
Spooky Voices Clacking 01.wav	adobe	spooky voices clacking 	adobe/Imaging Elements/Spooky Voices Clacking 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Spooky Voices Clacking 01_mel.npy	30.016604166666667
Static Delay 01.wav	adobe	static delay 	adobe/Imaging Elements/Static Delay 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Static Delay 01_mel.npy	35.35991666666666
Static Flange 01.wav	adobe	static flange 	adobe/Imaging Elements/Static Flange 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Static Flange 01_mel.npy	30.0215
Suspense 01.wav	adobe	suspense 	adobe/Imaging Elements/Suspense 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Imaging Elements/Suspense 01_mel.npy	16.0
Aluminum Baseball Bat Hitting VCR 01.wav	adobe	aluminum baseball bat hitting vcr 	adobe/Impacts/Aluminum Baseball Bat Hitting VCR 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Aluminum Baseball Bat Hitting VCR 01_mel.npy	1.0786666666666669
Aluminum Baseball Bat Hitting VCR Multiple 01.wav	adobe	aluminum baseball bat hitting vcr multiple 	adobe/Impacts/Aluminum Baseball Bat Hitting VCR Multiple 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Aluminum Baseball Bat Hitting VCR Multiple 01_mel.npy	2.616
Ax Hit Ceramic 01.wav	adobe	ax hit ceramic 	adobe/Impacts/Ax Hit Ceramic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Ax Hit Ceramic 01_mel.npy	1.4008541666666667
Ax Hit Glass Debris Beer Bottle 02.wav	adobe	ax hit glass debris beer bottle 	adobe/Impacts/Ax Hit Glass Debris Beer Bottle 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Ax Hit Glass Debris Beer Bottle 02_mel.npy	0.8026666666666666
Ax Hit Glass Debris Fine 01.wav	adobe	ax hit glass debris fine 	adobe/Impacts/Ax Hit Glass Debris Fine 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Ax Hit Glass Debris Fine 01_mel.npy	1.0780208333333334
Ax Hit Glass Debris Fine 02.wav	adobe	ax hit glass debris fine 	adobe/Impacts/Ax Hit Glass Debris Fine 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Ax Hit Glass Debris Fine 02_mel.npy	0.894625
Ax Smash Ceramic 01.wav	adobe	ax smash ceramic 	adobe/Impacts/Ax Smash Ceramic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Ax Smash Ceramic 01_mel.npy	1.2534583333333331
Bag Duffle Bag Drop Metal Surface 05.wav	adobe	bag duffle bag drop metal surface 	adobe/Impacts/Bag Duffle Bag Drop Metal Surface 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bag Duffle Bag Drop Metal Surface 05_mel.npy	0.6872708333333334
Bat Hit Broken Television Glass 01.wav	adobe	bat hit broken television glass 	adobe/Impacts/Bat Hit Broken Television Glass 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bat Hit Broken Television Glass 01_mel.npy	1.585041666666667
Bat Hit Broken Television Plastic 01.wav	adobe	bat hit broken television plastic 	adobe/Impacts/Bat Hit Broken Television Plastic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bat Hit Broken Television Plastic 01_mel.npy	0.8926458333333334
Bat Hit Broken Television Plastic Glass 01.wav	adobe	bat hit broken television plastic glass 	adobe/Impacts/Bat Hit Broken Television Plastic Glass 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bat Hit Broken Television Plastic Glass 01_mel.npy	0.7842708333333334
Bat Hit Broken Television Ring 01.wav	adobe	bat hit broken television ring 	adobe/Impacts/Bat Hit Broken Television Ring 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bat Hit Broken Television Ring 01_mel.npy	0.9942708333333332
Beer Bottles Cinder Blocks Smash 01.wav	adobe	beer bottles cinder blocks smash 	adobe/Impacts/Beer Bottles Cinder Blocks Smash 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Beer Bottles Cinder Blocks Smash 01_mel.npy	2.114020833333333
Bell Hit By Hammer 01.wav	adobe	bell hit by hammer 	adobe/Impacts/Bell Hit By Hammer 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bell Hit By Hammer 01_mel.npy	9.189583333333331
Blanket Hit By Hollow Tube 01.wav	adobe	blanket hit by hollow tube 	adobe/Impacts/Blanket Hit By Hollow Tube 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Blanket Hit By Hollow Tube 01_mel.npy	0.5253333333333333
Blanket Hit By Thick Metal Tube 01.wav	adobe	blanket hit by thick metal tube 	adobe/Impacts/Blanket Hit By Thick Metal Tube 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Blanket Hit By Thick Metal Tube 01_mel.npy	1.504
Board Wood Hit By Copper Pole 01.wav	adobe	board wood hit by copper pole 	adobe/Impacts/Board Wood Hit By Copper Pole 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Copper Pole 01_mel.npy	1.0426666666666666
Board Wood Hit By Large Metal Pole 01.wav	adobe	board wood hit by large metal pole 	adobe/Impacts/Board Wood Hit By Large Metal Pole 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Large Metal Pole 01_mel.npy	0.8189791666666667
Board Wood Hit By Medium Metal Pole 01.wav	adobe	board wood hit by medium metal pole 	adobe/Impacts/Board Wood Hit By Medium Metal Pole 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Medium Metal Pole 01_mel.npy	2.024
Board Wood Hit By Plastic Tube 01.wav	adobe	board wood hit by plastic tube 	adobe/Impacts/Board Wood Hit By Plastic Tube 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Plastic Tube 01_mel.npy	0.5226666666666666
Board Wood Hit By Small Metal Pole 01.wav	adobe	board wood hit by small metal pole 	adobe/Impacts/Board Wood Hit By Small Metal Pole 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Small Metal Pole 01_mel.npy	0.976
Board Wood Hit By Solid Metal Pole 01.wav	adobe	board wood hit by solid metal pole 	adobe/Impacts/Board Wood Hit By Solid Metal Pole 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Solid Metal Pole 01_mel.npy	0.928
Board Wood Hit By Wood Stick 01.wav	adobe	board wood hit by wood stick 	adobe/Impacts/Board Wood Hit By Wood Stick 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Wood Stick 01_mel.npy	0.52
Board Wood Hit By Wood Stick 02.wav	adobe	board wood hit by wood stick 	adobe/Impacts/Board Wood Hit By Wood Stick 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Board Wood Hit By Wood Stick 02_mel.npy	0.5786666666666667
Body Drag On Cement 01.wav	adobe	body drag on cement 	adobe/Impacts/Body Drag On Cement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag On Cement 01_mel.npy	3.3905833333333333
Body Drag On Cement Short 01.wav	adobe	body drag on cement short 	adobe/Impacts/Body Drag On Cement Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag On Cement Short 01_mel.npy	1.4063958333333333
Body Drag Through Dirt And Rocks Long 01.wav	adobe	body drag through dirt and rocks long 	adobe/Impacts/Body Drag Through Dirt And Rocks Long 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Dirt And Rocks Long 01_mel.npy	10.754541666666666
Body Drag Through Dirt And Rocks Medium 01.wav	adobe	body drag through dirt and rocks medium 	adobe/Impacts/Body Drag Through Dirt And Rocks Medium 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Dirt And Rocks Medium 01_mel.npy	4.521395833333333
Body Drag Through Dirt And Rocks Short 01.wav	adobe	body drag through dirt and rocks short 	adobe/Impacts/Body Drag Through Dirt And Rocks Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Dirt And Rocks Short 01_mel.npy	2.306458333333333
Body Drag Through Leaf Debris 02.wav	adobe	body drag through leaf debris 	adobe/Impacts/Body Drag Through Leaf Debris 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Leaf Debris 02_mel.npy	3.269791666666667
Body Drag Through Leaf Debris 04.wav	adobe	body drag through leaf debris 	adobe/Impacts/Body Drag Through Leaf Debris 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Leaf Debris 04_mel.npy	3.197958333333333
Body Drag Through Rock Salt 01.wav	adobe	body drag through rock salt 	adobe/Impacts/Body Drag Through Rock Salt 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Rock Salt 01_mel.npy	2.3545208333333334
Body Drag Through Rock Salt Long 01.wav	adobe	body drag through rock salt long 	adobe/Impacts/Body Drag Through Rock Salt Long 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Rock Salt Long 01_mel.npy	4.54725
Body Drag Through Rock Salt Two Times Short 01.wav	adobe	body drag through rock salt two times short 	adobe/Impacts/Body Drag Through Rock Salt Two Times Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Drag Through Rock Salt Two Times Short 01_mel.npy	2.43075
Body Fall And Slide On Rock Salt 03.wav	adobe	body fall and slide on rock salt 	adobe/Impacts/Body Fall And Slide On Rock Salt 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall And Slide On Rock Salt 03_mel.npy	1.039979166666667
Body Fall In Dirt 06.wav	adobe	body fall in dirt 	adobe/Impacts/Body Fall In Dirt 06.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall In Dirt 06_mel.npy	1.547
Body Fall In Dirt 19.wav	adobe	body fall in dirt 	adobe/Impacts/Body Fall In Dirt 19.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall In Dirt 19_mel.npy	1.6885
Body Fall In Dirt Fast 01.wav	adobe	body fall in dirt fast 	adobe/Impacts/Body Fall In Dirt Fast 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall In Dirt Fast 01_mel.npy	0.9889791666666666
Body Fall In Gravel 03.wav	adobe	body fall in gravel 	adobe/Impacts/Body Fall In Gravel 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall In Gravel 03_mel.npy	0.5694375
Body Fall In Leaf Debris 01.wav	adobe	body fall in leaf debris 	adobe/Impacts/Body Fall In Leaf Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall In Leaf Debris 01_mel.npy	1.0802708333333333
Body Fall On Cobblestone 01.wav	adobe	body fall on cobblestone 	adobe/Impacts/Body Fall On Cobblestone 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall On Cobblestone 01_mel.npy	2.3006041666666666
Body Fall On Concrete 02.wav	adobe	body fall on concrete 	adobe/Impacts/Body Fall On Concrete 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall On Concrete 02_mel.npy	0.6391458333333333
Body Fall On Dirt And Rock 01.wav	adobe	body fall on dirt and rock 	adobe/Impacts/Body Fall On Dirt And Rock 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall On Dirt And Rock 01_mel.npy	0.9863125
Body Fall Scrape In Leaf Debris 01.wav	adobe	body fall scrape in leaf debris 	adobe/Impacts/Body Fall Scrape In Leaf Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall Scrape In Leaf Debris 01_mel.npy	1.8600208333333328
Body Fall Slide In Leaf Debris 01.wav	adobe	body fall slide in leaf debris 	adobe/Impacts/Body Fall Slide In Leaf Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Fall Slide In Leaf Debris 01_mel.npy	1.9464583333333332
Body Roll 01.wav	adobe	body roll 	adobe/Impacts/Body Roll 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Roll 01_mel.npy	1.7924375
Body Slap 01.wav	adobe	body slap 	adobe/Impacts/Body Slap 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Slap 01_mel.npy	0.505625
Body Thrown Into Table 02.wav	adobe	body thrown into table 	adobe/Impacts/Body Thrown Into Table 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Body Thrown Into Table 02_mel.npy	1.9577708333333328
Bottle Cap Drop 01.wav	adobe	bottle cap drop 	adobe/Impacts/Bottle Cap Drop 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bottle Cap Drop 01_mel.npy	1.1282708333333331
Bottle Glass Slide Drop 03.wav	adobe	bottle glass slide drop 	adobe/Impacts/Bottle Glass Slide Drop 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bottle Glass Slide Drop 03_mel.npy	1.8687916666666664
Bowl Metal Hit By Copper Pole 01.wav	adobe	bowl metal hit by copper pole 	adobe/Impacts/Bowl Metal Hit By Copper Pole 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bowl Metal Hit By Copper Pole 01_mel.npy	1.0777291666666666
Bowl Metal Hit By Copper Pole 02.wav	adobe	bowl metal hit by copper pole 	adobe/Impacts/Bowl Metal Hit By Copper Pole 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bowl Metal Hit By Copper Pole 02_mel.npy	1.3146666666666669
Bowl Metal Hit By Large Metal Pipe 02.wav	adobe	bowl metal hit by large metal pipe 	adobe/Impacts/Bowl Metal Hit By Large Metal Pipe 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bowl Metal Hit By Large Metal Pipe 02_mel.npy	1.544
Bowl Metal Hit By Plastic Tube 01.wav	adobe	bowl metal hit by plastic tube 	adobe/Impacts/Bowl Metal Hit By Plastic Tube 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bowl Metal Hit By Plastic Tube 01_mel.npy	0.9309583333333332
Bowl Metal Hit By Small Metal Pipe 02.wav	adobe	bowl metal hit by small metal pipe 	adobe/Impacts/Bowl Metal Hit By Small Metal Pipe 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bowl Metal Hit By Small Metal Pipe 02_mel.npy	1.336
Bowl Metal Hit By Wooden Stick 02.wav	adobe	bowl metal hit by wooden stick 	adobe/Impacts/Bowl Metal Hit By Wooden Stick 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Bowl Metal Hit By Wooden Stick 02_mel.npy	1.4533333333333334
Brick Drag On Wood 01.wav	adobe	brick drag on wood 	adobe/Impacts/Brick Drag On Wood 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag On Wood 01_mel.npy	2.7586666666666666
Brick Drag Through Dirt And Rock Long 01.wav	adobe	brick drag through dirt and rock long 	adobe/Impacts/Brick Drag Through Dirt And Rock Long 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Dirt And Rock Long 01_mel.npy	3.841958333333333
Brick Drag Through Dirt And Rock Medium 01.wav	adobe	brick drag through dirt and rock medium 	adobe/Impacts/Brick Drag Through Dirt And Rock Medium 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Dirt And Rock Medium 01_mel.npy	2.809229166666667
Brick Drag Through Dirt And Rock Short01.wav	adobe	brick drag through dirt and rock short	adobe/Impacts/Brick Drag Through Dirt And Rock Short01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Dirt And Rock Short01_mel.npy	1.8721458333333332
Brick Drag Through Leaf Debris 01.wav	adobe	brick drag through leaf debris 	adobe/Impacts/Brick Drag Through Leaf Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Leaf Debris 01_mel.npy	1.6518125
Brick Drag Through Leaf Debris 03.wav	adobe	brick drag through leaf debris 	adobe/Impacts/Brick Drag Through Leaf Debris 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Leaf Debris 03_mel.npy	2.0099791666666667
Brick Drag Through Rock Salt 04.wav	adobe	brick drag through rock salt 	adobe/Impacts/Brick Drag Through Rock Salt 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Rock Salt 04_mel.npy	2.2160208333333333
Brick Drag Through Rock Salt Short 01.wav	adobe	brick drag through rock salt short 	adobe/Impacts/Brick Drag Through Rock Salt Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Rock Salt Short 01_mel.npy	1.5074375
Brick Drag Through Rock Salt Slow 01.wav	adobe	brick drag through rock salt slow 	adobe/Impacts/Brick Drag Through Rock Salt Slow 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Rock Salt Slow 01_mel.npy	6.688979166666667
Brick Drag Through Sand 05.wav	adobe	brick drag through sand 	adobe/Impacts/Brick Drag Through Sand 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Impacts/Brick Drag Through Sand 05_mel.npy	2.313520833333333
